.draw,.chain,.iteration,K,D,N,category,state,time,outcome,population,exposure_code,ypred,mu,mu_treated,banned_state,start_date,end_date,placebo_date
34,1,34,0,16,12,total,KS,2018-01-01,11396,1118440.0,0,11505,9.336121,9.336121,0,2018-01-01,2018-02-28,2018-03-01
34,1,34,0,16,13,total,KS,2018-03-01,11693,1118440.0,0,11666,9.368691,9.368691,0,2018-03-01,2018-04-30,2018-03-01
34,1,34,0,16,14,total,KS,2018-05-01,12211,1118440.0,0,12286,9.418307,9.418307,0,2018-05-01,2018-06-30,2018-03-01
34,1,34,0,16,15,total,KS,2018-07-01,12750,1118440.0,0,12904,9.47706,9.47706,0,2018-07-01,2018-08-31,2018-03-01
34,1,34,0,16,16,total,KS,2018-09-01,12411,1118440.0,0,12042,9.415897,9.415897,0,2018-09-01,2018-10-31,2018-03-01
34,1,34,0,16,17,total,KS,2018-11-01,11775,1118440.0,0,11835,9.362297,9.362297,0,2018-11-01,2018-12-31,2018-03-01
34,1,34,0,16,18,total,KS,2019-01-01,11097,1132302.0,0,11241,9.318066,9.318066,0,2019-01-01,2019-02-28,2018-03-01
34,1,34,0,17,0,total,KY,2016-01-01,17334,1708224.0,0,17761,9.765476,9.765476,1,2016-01-01,2016-02-29,2018-03-01
34,1,34,0,17,1,total,KY,2016-03-01,17997,1708224.0,0,17964,9.800116,9.800116,1,2016-03-01,2016-04-30,2018-03-01
34,1,34,0,17,2,total,KY,2016-05-01,18463,1708224.0,0,18090,9.8275795,9.8275795,1,2016-05-01,2016-06-30,2018-03-01
34,1,34,0,17,3,total,KY,2016-07-01,19678,1708224.0,0,19912,9.891003,9.891003,1,2016-07-01,2016-08-31,2018-03-01
34,1,34,0,17,4,total,KY,2016-09-01,18969,1708224.0,0,19043,9.8501835,9.8501835,1,2016-09-01,2016-10-31,2018-03-01
34,1,34,0,17,5,total,KY,2016-11-01,17899,1708224.0,0,17968,9.796141,9.796141,1,2016-11-01,2016-12-31,2018-03-01
34,1,34,0,17,6,total,KY,2017-01-01,16627,1706094.0,0,16673,9.736259,9.736259,1,2017-01-01,2017-02-28,2018-03-01
34,1,34,0,17,7,total,KY,2017-03-01,17442,1706094.0,0,17423,9.763618,9.763618,1,2017-03-01,2017-04-30,2018-03-01
34,1,34,0,17,8,total,KY,2017-05-01,18100,1706094.0,0,17973,9.816757,9.816757,1,2017-05-01,2017-06-30,2018-03-01
34,1,34,0,17,9,total,KY,2017-07-01,19692,1706094.0,0,19498,9.885762,9.885762,1,2017-07-01,2017-08-31,2018-03-01
34,1,34,0,17,10,total,KY,2017-09-01,19253,1706094.0,0,19076,9.852261,9.852261,1,2017-09-01,2017-10-31,2018-03-01
34,1,34,0,17,11,total,KY,2017-11-01,17816,1706094.0,0,18153,9.790981,9.790981,1,2017-11-01,2017-12-31,2018-03-01
34,1,34,0,17,12,total,KY,2018-01-01,16961,1703562.0,0,16861,9.731154,9.731154,1,2018-01-01,2018-02-28,2018-03-01
34,1,34,0,17,13,total,KY,2018-03-01,17305,1703562.0,1,17433,9.772177,9.755155,1,2018-03-01,2018-04-30,2018-03-01
34,1,34,0,17,14,total,KY,2018-05-01,17768,1703562.0,1,18484,9.80405,9.783851,1,2018-05-01,2018-06-30,2018-03-01
34,1,34,0,17,15,total,KY,2018-07-01,19470,1703562.0,1,19483,9.868181,9.849993,1,2018-07-01,2018-08-31,2018-03-01
34,1,34,0,17,16,total,KY,2018-09-01,18171,1703562.0,1,17973,9.831276,9.813904,1,2018-09-01,2018-10-31,2018-03-01
34,1,34,0,17,17,total,KY,2018-11-01,17601,1703562.0,1,17825,9.780977,9.763009,1,2018-11-01,2018-12-31,2018-03-01
34,1,34,0,17,18,total,KY,2019-01-01,16637,1692564.0,1,16620,9.720112,9.7019825,1,2019-01-01,2019-02-28,2018-03-01
34,1,34,0,18,0,total,LA,2016-01-01,20007,1888726.0,0,19864,9.911419,9.911419,1,2016-01-01,2016-02-29,2018-03-01
34,1,34,0,18,1,total,LA,2016-03-01,19801,1888726.0,0,19919,9.902761,9.902761,1,2016-03-01,2016-04-30,2018-03-01
34,1,34,0,18,2,total,LA,2016-05-01,20573,1888726.0,0,20525,9.930786,9.930786,1,2016-05-01,2016-06-30,2018-03-01
34,1,34,0,18,3,total,LA,2016-07-01,22451,1888726.0,0,22563,10.003761,10.003761,1,2016-07-01,2016-08-31,2018-03-01
34,1,34,0,18,4,total,LA,2016-09-01,21873,1888726.0,0,21451,9.981347,9.981347,1,2016-09-01,2016-10-31,2018-03-01
34,1,34,0,18,5,total,LA,2016-11-01,21235,1888726.0,0,21108,9.95277,9.95277,1,2016-11-01,2016-12-31,2018-03-01
34,1,34,0,18,6,total,LA,2017-01-01,19195,1885428.0,0,19255,9.879576,9.879576,1,2017-01-01,2017-02-28,2018-03-01
34,1,34,0,18,7,total,LA,2017-03-01,18955,1885428.0,0,19455,9.870657,9.870657,1,2017-03-01,2017-04-30,2018-03-01
34,1,34,0,18,8,total,LA,2017-05-01,19632,1885428.0,0,20003,9.907595,9.907595,1,2017-05-01,2017-06-30,2018-03-01
34,1,34,0,18,9,total,LA,2017-07-01,22207,1885428.0,0,22087,9.995831,9.995831,1,2017-07-01,2017-08-31,2018-03-01
34,1,34,0,18,10,total,LA,2017-09-01,21287,1885428.0,0,21457,9.975751,9.975751,1,2017-09-01,2017-10-31,2018-03-01
34,1,34,0,18,11,total,LA,2017-11-01,20451,1885428.0,0,20786,9.9357815,9.9357815,1,2017-11-01,2017-12-31,2018-03-01
34,1,34,0,18,12,total,LA,2018-01-01,19360,1852158.0,0,18665,9.850919,9.850919,1,2018-01-01,2018-02-28,2018-03-01
34,1,34,0,18,13,total,LA,2018-03-01,18482,1852158.0,1,19067,9.858421,9.845418,1,2018-03-01,2018-04-30,2018-03-01
34,1,34,0,18,14,total,LA,2018-05-01,19387,1852158.0,1,19474,9.895418,9.883102,1,2018-05-01,2018-06-30,2018-03-01
34,1,34,0,18,15,total,LA,2018-07-01,21500,1852158.0,1,21201,9.972851,9.960256,1,2018-07-01,2018-08-31,2018-03-01
34,1,34,0,18,16,total,LA,2018-09-01,20302,1852158.0,1,20959,9.940657,9.928021,1,2018-09-01,2018-10-31,2018-03-01
34,1,34,0,18,17,total,LA,2018-11-01,19914,1852158.0,1,20310,9.90844,9.894981,1,2018-11-01,2018-12-31,2018-03-01
34,1,34,0,18,18,total,LA,2019-01-01,19204,1850968.0,1,18778,9.858189,9.845899,1,2019-01-01,2019-02-28,2018-03-01
34,1,34,0,19,0,total,MA,2016-01-01,21517,2750252.0,0,22028,9.988037,9.988037,0,2016-01-01,2016-02-29,2018-03-01
34,1,34,0,19,1,total,MA,2016-03-01,23266,2750252.0,0,23102,10.058566,10.058566,0,2016-03-01,2016-04-30,2018-03-01
34,1,34,0,19,2,total,MA,2016-05-01,24331,2750252.0,0,24530,10.0924,10.0924,0,2016-05-01,2016-06-30,2018-03-01
34,1,34,0,19,3,total,MA,2016-07-01,25511,2750252.0,0,25099,10.137718,10.137718,0,2016-07-01,2016-08-31,2018-03-01
34,1,34,0,19,4,total,MA,2016-09-01,24021,2750252.0,0,24053,10.073854,10.073854,0,2016-09-01,2016-10-31,2018-03-01
34,1,34,0,19,5,total,MA,2016-11-01,22183,2750252.0,0,21833,10.004208,10.004208,0,2016-11-01,2016-12-31,2018-03-01
34,1,34,0,19,6,total,MA,2017-01-01,21255,2775018.0,0,20990,9.955525,9.955525,0,2017-01-01,2017-02-28,2018-03-01
34,1,34,0,19,7,total,MA,2017-03-01,22691,2775018.0,0,22645,10.029252,10.029252,0,2017-03-01,2017-04-30,2018-03-01
34,1,34,0,19,8,total,MA,2017-05-01,23864,2775018.0,0,24188,10.092844,10.092844,0,2017-05-01,2017-06-30,2018-03-01
34,1,34,0,19,9,total,MA,2017-07-01,24866,2775018.0,0,25389,10.128354,10.128354,0,2017-07-01,2017-08-31,2018-03-01
34,1,34,0,19,10,total,MA,2017-09-01,23924,2775018.0,0,23653,10.078881,10.078881,0,2017-09-01,2017-10-31,2018-03-01
34,1,34,0,19,11,total,MA,2017-11-01,22510,2775018.0,0,21976,10.00272,10.00272,0,2017-11-01,2017-12-31,2018-03-01
34,1,34,0,19,12,total,MA,2018-01-01,21037,2785568.0,0,21090,9.962343,9.962343,0,2018-01-01,2018-02-28,2018-03-01
34,1,34,0,19,13,total,MA,2018-03-01,22666,2785568.0,0,22854,10.032172,10.032172,0,2018-03-01,2018-04-30,2018-03-01
34,1,34,0,19,14,total,MA,2018-05-01,23904,2785568.0,0,23555,10.0687275,10.0687275,0,2018-05-01,2018-06-30,2018-03-01
34,1,34,0,19,15,total,MA,2018-07-01,24357,2785568.0,0,24222,10.110352,10.110352,0,2018-07-01,2018-08-31,2018-03-01
34,1,34,0,19,16,total,MA,2018-09-01,23407,2785568.0,0,23186,10.05544,10.05544,0,2018-09-01,2018-10-31,2018-03-01
34,1,34,0,19,17,total,MA,2018-11-01,21269,2785568.0,0,21825,9.991402,9.991402,0,2018-11-01,2018-12-31,2018-03-01
34,1,34,0,19,18,total,MA,2019-01-01,20871,2787206.0,0,20723,9.937853,9.937853,0,2019-01-01,2019-02-28,2018-03-01
34,1,34,0,20,0,total,MD,2016-01-01,22765,2402580.0,0,22872,10.033604,10.033604,0,2016-01-01,2016-02-29,2018-03-01
34,1,34,0,20,1,total,MD,2016-03-01,23525,2402580.0,0,23571,10.073236,10.073236,0,2016-03-01,2016-04-30,2018-03-01
34,1,34,0,20,2,total,MD,2016-05-01,24720,2402580.0,0,24237,10.110667,10.110667,0,2016-05-01,2016-06-30,2018-03-01
34,1,34,0,20,3,total,MD,2016-07-01,25948,2402580.0,0,25800,10.174763,10.174763,0,2016-07-01,2016-08-31,2018-03-01
34,1,34,0,20,4,total,MD,2016-09-01,24605,2402580.0,0,24153,10.114783,10.114783,0,2016-09-01,2016-10-31,2018-03-01
34,1,34,0,20,5,total,MD,2016-11-01,23359,2402580.0,0,23287,10.062463,10.062463,0,2016-11-01,2016-12-31,2018-03-01
34,1,34,0,20,6,total,MD,2017-01-01,21649,2390508.0,0,22027,9.98527,9.98527,0,2017-01-01,2017-02-28,2018-03-01
34,1,34,0,20,7,total,MD,2017-03-01,22675,2390508.0,0,22455,10.027964,10.027964,0,2017-03-01,2017-04-30,2018-03-01
34,1,34,0,20,8,total,MD,2017-05-01,23971,2390508.0,0,24127,10.088377,10.088377,0,2017-05-01,2017-06-30,2018-03-01
34,1,34,0,20,9,total,MD,2017-07-01,25833,2390508.0,0,25642,10.151775,10.151775,0,2017-07-01,2017-08-31,2018-03-01
34,1,34,0,20,10,total,MD,2017-09-01,24367,2390508.0,0,24914,10.1115265,10.1115265,0,2017-09-01,2017-10-31,2018-03-01
34,1,34,0,20,11,total,MD,2017-11-01,23458,2390508.0,0,22961,10.0471115,10.0471115,0,2017-11-01,2017-12-31,2018-03-01
34,1,34,0,20,12,total,MD,2018-01-01,21909,2376926.0,0,22021,9.989153,9.989153,0,2018-01-01,2018-02-28,2018-03-01
34,1,34,0,20,13,total,MD,2018-03-01,22521,2376926.0,0,22474,10.027749,10.027749,0,2018-03-01,2018-04-30,2018-03-01
34,1,34,0,20,14,total,MD,2018-05-01,23879,2376926.0,0,24529,10.06578,10.06578,0,2018-05-01,2018-06-30,2018-03-01
34,1,34,0,20,15,total,MD,2018-07-01,24927,2376926.0,0,25398,10.1357155,10.1357155,0,2018-07-01,2018-08-31,2018-03-01
34,1,34,0,20,16,total,MD,2018-09-01,24560,2376926.0,0,24086,10.089759,10.089759,0,2018-09-01,2018-10-31,2018-03-01
34,1,34,0,20,17,total,MD,2018-11-01,22854,2376926.0,0,22724,10.0294,10.0294,0,2018-11-01,2018-12-31,2018-03-01
34,1,34,0,20,18,total,MD,2019-01-01,21655,2364716.0,0,21004,9.960802,9.960802,0,2019-01-01,2019-02-28,2018-03-01
34,1,34,0,21,0,total,ME,2016-01-01,3910,467102.0,0,3826,8.257242,8.257242,0,2016-01-01,2016-02-29,2018-03-01
34,1,34,0,21,1,total,ME,2016-03-01,4269,467102.0,0,4285,8.357765,8.357765,0,2016-03-01,2016-04-30,2018-03-01
34,1,34,0,21,2,total,ME,2016-05-01,4387,467102.0,0,4418,8.39592,8.39592,0,2016-05-01,2016-06-30,2018-03-01
34,1,34,0,21,3,total,ME,2016-07-01,4707,467102.0,0,4563,8.441481,8.441481,0,2016-07-01,2016-08-31,2018-03-01
34,1,34,0,21,4,total,ME,2016-09-01,4284,467102.0,0,4188,8.355654,8.355654,0,2016-09-01,2016-10-31,2018-03-01
34,1,34,0,21,5,total,ME,2016-11-01,3784,467102.0,0,3837,8.268009,8.268009,0,2016-11-01,2016-12-31,2018-03-01
34,1,34,0,21,6,total,ME,2017-01-01,3570,462944.0,0,3586,8.209,8.209,0,2017-01-01,2017-02-28,2018-03-01
34,1,34,0,21,7,total,ME,2017-03-01,4124,462944.0,0,4121,8.306349,8.306349,0,2017-03-01,2017-04-30,2018-03-01
34,1,34,0,21,8,total,ME,2017-05-01,4259,462944.0,0,4345,8.387415,8.387415,0,2017-05-01,2017-06-30,2018-03-01
34,1,34,0,21,9,total,ME,2017-07-01,4487,462944.0,0,4522,8.420816,8.420816,0,2017-07-01,2017-08-31,2018-03-01
34,1,34,0,21,10,total,ME,2017-09-01,4176,462944.0,0,4213,8.358513,8.358513,0,2017-09-01,2017-10-31,2018-03-01
34,1,34,0,21,11,total,ME,2017-11-01,3924,462944.0,0,3999,8.265598,8.265598,0,2017-11-01,2017-12-31,2018-03-01
34,1,34,0,21,12,total,ME,2018-01-01,3620,456884.0,0,3774,8.215721,8.215721,0,2018-01-01,2018-02-28,2018-03-01
34,1,34,0,21,13,total,ME,2018-03-01,4009,456884.0,0,4161,8.306115,8.306115,0,2018-03-01,2018-04-30,2018-03-01
34,1,34,0,21,14,total,ME,2018-05-01,4262,456884.0,0,4179,8.339468,8.339468,0,2018-05-01,2018-06-30,2018-03-01
34,1,34,0,21,15,total,ME,2018-07-01,4483,456884.0,0,4470,8.38259,8.38259,0,2018-07-01,2018-08-31,2018-03-01
34,1,34,0,21,16,total,ME,2018-09-01,4251,456884.0,0,4076,8.326081,8.326081,0,2018-09-01,2018-10-31,2018-03-01
34,1,34,0,21,17,total,ME,2018-11-01,3942,456884.0,0,3900,8.241735,8.241735,0,2018-11-01,2018-12-31,2018-03-01
34,1,34,0,21,18,total,ME,2019-01-01,3551,474544.0,0,3623,8.214487,8.214487,0,2019-01-01,2019-02-28,2018-03-01
34,1,34,0,22,0,total,MI,2016-01-01,34878,3755426.0,0,35103,10.459562,10.459562,0,2016-01-01,2016-02-29,2018-03-01
34,1,34,0,22,1,total,MI,2016-03-01,37469,3755426.0,0,36777,10.517027,10.517027,0,2016-03-01,2016-04-30,2018-03-01
34,1,34,0,22,2,total,MI,2016-05-01,38954,3755426.0,0,38775,10.557068,10.557068,0,2016-05-01,2016-06-30,2018-03-01
34,1,34,0,22,3,total,MI,2016-07-01,40295,3755426.0,0,40249,10.596394,10.596394,0,2016-07-01,2016-08-31,2018-03-01
34,1,34,0,22,4,total,MI,2016-09-01,37771,3755426.0,0,37071,10.533417,10.533417,0,2016-09-01,2016-10-31,2018-03-01
34,1,34,0,22,5,total,MI,2016-11-01,36224,3755426.0,0,35788,10.477123,10.477123,0,2016-11-01,2016-12-31,2018-03-01
34,1,34,0,22,6,total,MI,2017-01-01,34663,3754064.0,0,34322,10.422602,10.422602,0,2017-01-01,2017-02-28,2018-03-01
34,1,34,0,22,7,total,MI,2017-03-01,36169,3754064.0,0,35186,10.488991,10.488991,0,2017-03-01,2017-04-30,2018-03-01
34,1,34,0,22,8,total,MI,2017-05-01,38239,3754064.0,0,38657,10.551278,10.551278,0,2017-05-01,2017-06-30,2018-03-01
34,1,34,0,22,9,total,MI,2017-07-01,39912,3754064.0,0,39678,10.589285,10.589285,0,2017-07-01,2017-08-31,2018-03-01
34,1,34,0,22,10,total,MI,2017-09-01,37428,3754064.0,0,37860,10.534182,10.534182,0,2017-09-01,2017-10-31,2018-03-01
34,1,34,0,22,11,total,MI,2017-11-01,35286,3754064.0,0,35699,10.469631,10.469631,0,2017-11-01,2017-12-31,2018-03-01
34,1,34,0,22,12,total,MI,2018-01-01,34077,3769638.0,0,34119,10.432308,10.432308,0,2018-01-01,2018-02-28,2018-03-01
34,1,34,0,22,13,total,MI,2018-03-01,36316,3769638.0,0,36127,10.502169,10.502169,0,2018-03-01,2018-04-30,2018-03-01
34,1,34,0,22,14,total,MI,2018-05-01,37922,3769638.0,0,38110,10.544712,10.544712,0,2018-05-01,2018-06-30,2018-03-01
34,1,34,0,22,15,total,MI,2018-07-01,39057,3769638.0,0,39077,10.577747,10.577747,0,2018-07-01,2018-08-31,2018-03-01
34,1,34,0,22,16,total,MI,2018-09-01,36869,3769638.0,0,36740,10.51782,10.51782,0,2018-09-01,2018-10-31,2018-03-01
34,1,34,0,22,17,total,MI,2018-11-01,34711,3769638.0,0,34730,10.461275,10.461275,0,2018-11-01,2018-12-31,2018-03-01
34,1,34,0,22,18,total,MI,2019-01-01,33376,3768112.0,0,33170,10.416732,10.416732,0,2019-01-01,2019-02-28,2018-03-01
34,1,34,0,23,0,total,MN,2016-01-01,21870,2120732.0,0,21776,9.988285,9.988285,0,2016-01-01,2016-02-29,2018-03-01
34,1,34,0,23,1,total,MN,2016-03-01,22642,2120732.0,0,23102,10.043875,10.043875,0,2016-03-01,2016-04-30,2018-03-01
34,1,34,0,23,2,total,MN,2016-05-01,24203,2120732.0,0,24560,10.0931635,10.0931635,0,2016-05-01,2016-06-30,2018-03-01
34,1,34,0,23,3,total,MN,2016-07-01,24845,2120732.0,0,25252,10.124588,10.124588,0,2016-07-01,2016-08-31,2018-03-01
34,1,34,0,23,4,total,MN,2016-09-01,22885,2120732.0,0,23194,10.048481,10.048481,0,2016-09-01,2016-10-31,2018-03-01
34,1,34,0,23,5,total,MN,2016-11-01,22225,2120732.0,0,21915,10.00072,10.00072,0,2016-11-01,2016-12-31,2018-03-01
34,1,34,0,23,6,total,MN,2017-01-01,20880,2144692.0,0,20990,9.935768,9.935768,0,2017-01-01,2017-02-28,2018-03-01
34,1,34,0,23,7,total,MN,2017-03-01,22619,2144692.0,0,22516,10.023198,10.023198,0,2017-03-01,2017-04-30,2018-03-01
34,1,34,0,23,8,total,MN,2017-05-01,24248,2144692.0,0,24218,10.0823555,10.0823555,0,2017-05-01,2017-06-30,2018-03-01
34,1,34,0,23,9,total,MN,2017-07-01,24247,2144692.0,0,24475,10.09825,10.09825,0,2017-07-01,2017-08-31,2018-03-01
34,1,34,0,23,10,total,MN,2017-09-01,22846,2144692.0,0,22961,10.039488,10.039488,0,2017-09-01,2017-10-31,2018-03-01
34,1,34,0,23,11,total,MN,2017-11-01,21534,2144692.0,0,21630,9.977865,9.977865,0,2017-11-01,2017-12-31,2018-03-01
34,1,34,0,23,12,total,MN,2018-01-01,20682,2142880.0,0,20550,9.9431925,9.9431925,0,2018-01-01,2018-02-28,2018-03-01
34,1,34,0,23,13,total,MN,2018-03-01,22472,2142880.0,0,22405,10.006479,10.006479,0,2018-03-01,2018-04-30,2018-03-01
34,1,34,0,23,14,total,MN,2018-05-01,23191,2142880.0,0,23446,10.060762,10.060762,0,2018-05-01,2018-06-30,2018-03-01
34,1,34,0,23,15,total,MN,2018-07-01,24051,2142880.0,0,23756,10.087755,10.087755,0,2018-07-01,2018-08-31,2018-03-01
34,1,34,0,23,16,total,MN,2018-09-01,22172,2142880.0,0,21817,10.009418,10.009418,0,2018-09-01,2018-10-31,2018-03-01
34,1,34,0,23,17,total,MN,2018-11-01,21416,2142880.0,0,20757,9.952244,9.952244,0,2018-11-01,2018-12-31,2018-03-01
