unit,group,outcome,treatment,denominator,banned_state,year,month,time,start_date,end_date,analysis_type
KY,total,17471,1,1720854.0,1,2023,5,2023-05-01,2023-05-01,2023-06-30,sensitivity
KY,total,18101,1,1720854.0,1,2023,7,2023-07-01,2023-07-01,2023-08-31,sensitivity
KY,total,17317,1,1720854.0,1,2023,9,2023-09-01,2023-09-01,2023-10-31,sensitivity
KY,total,17305,1,1720854.0,1,2023,11,2023-11-01,2023-11-01,2023-12-31,sensitivity
LA,total,20007,0,1888726.0,1,2016,1,2016-01-01,2016-01-01,2016-02-29,sensitivity
LA,total,19801,0,1888726.0,1,2016,3,2016-03-01,2016-03-01,2016-04-30,sensitivity
LA,total,20573,0,1888726.0,1,2016,5,2016-05-01,2016-05-01,2016-06-30,sensitivity
LA,total,22451,0,1888726.0,1,2016,7,2016-07-01,2016-07-01,2016-08-31,sensitivity
LA,total,21873,0,1888726.0,1,2016,9,2016-09-01,2016-09-01,2016-10-31,sensitivity
LA,total,21235,0,1888726.0,1,2016,11,2016-11-01,2016-11-01,2016-12-31,sensitivity
LA,total,19195,0,1885428.0,1,2017,1,2017-01-01,2017-01-01,2017-02-28,sensitivity
LA,total,18955,0,1885428.0,1,2017,3,2017-03-01,2017-03-01,2017-04-30,sensitivity
LA,total,19632,0,1885428.0,1,2017,5,2017-05-01,2017-05-01,2017-06-30,sensitivity
LA,total,22207,0,1885428.0,1,2017,7,2017-07-01,2017-07-01,2017-08-31,sensitivity
LA,total,21287,0,1885428.0,1,2017,9,2017-09-01,2017-09-01,2017-10-31,sensitivity
LA,total,20451,0,1885428.0,1,2017,11,2017-11-01,2017-11-01,2017-12-31,sensitivity
LA,total,19360,0,1852158.0,1,2018,1,2018-01-01,2018-01-01,2018-02-28,sensitivity
LA,total,18482,0,1852158.0,1,2018,3,2018-03-01,2018-03-01,2018-04-30,sensitivity
LA,total,19387,0,1852158.0,1,2018,5,2018-05-01,2018-05-01,2018-06-30,sensitivity
LA,total,21500,0,1852158.0,1,2018,7,2018-07-01,2018-07-01,2018-08-31,sensitivity
LA,total,20302,0,1852158.0,1,2018,9,2018-09-01,2018-09-01,2018-10-31,sensitivity
LA,total,19914,0,1852158.0,1,2018,11,2018-11-01,2018-11-01,2018-12-31,sensitivity
LA,total,19204,0,1850968.0,1,2019,1,2019-01-01,2019-01-01,2019-02-28,sensitivity
LA,total,17849,0,1850968.0,1,2019,3,2019-03-01,2019-03-01,2019-04-30,sensitivity
LA,total,18523,0,1850968.0,1,2019,5,2019-05-01,2019-05-01,2019-06-30,sensitivity
LA,total,21083,0,1850968.0,1,2019,7,2019-07-01,2019-07-01,2019-08-31,sensitivity
LA,total,21324,0,1850968.0,1,2019,9,2019-09-01,2019-09-01,2019-10-31,sensitivity
LA,total,19616,0,1850968.0,1,2019,11,2019-11-01,2019-11-01,2019-12-31,sensitivity
LA,total,18845,0,1857052.0,1,2020,1,2020-01-01,2020-01-01,2020-02-29,sensitivity
LA,total,18028,0,1857052.0,1,2020,3,2020-03-01,2020-03-01,2020-04-30,sensitivity
LA,total,18256,0,1857052.0,1,2020,5,2020-05-01,2020-05-01,2020-06-30,sensitivity
LA,total,20021,0,1857052.0,1,2020,7,2020-07-01,2020-07-01,2020-08-31,sensitivity
LA,total,19886,0,1857052.0,1,2020,9,2020-09-01,2020-09-01,2020-10-31,sensitivity
LA,total,19289,0,1857052.0,1,2020,11,2020-11-01,2020-11-01,2020-12-31,sensitivity
LA,total,18063,0,1840376.0,1,2021,1,2021-01-01,2021-01-01,2021-02-28,sensitivity
LA,total,18190,0,1840376.0,1,2021,3,2021-03-01,2021-03-01,2021-04-30,sensitivity
LA,total,18182,0,1840376.0,1,2021,5,2021-05-01,2021-05-01,2021-06-30,sensitivity
LA,total,20244,0,1840376.0,1,2021,7,2021-07-01,2021-07-01,2021-08-31,sensitivity
LA,total,20250,0,1840376.0,1,2021,9,2021-09-01,2021-09-01,2021-10-31,sensitivity
LA,total,19602,0,1840376.0,1,2021,11,2021-11-01,2021-11-01,2021-12-31,sensitivity
LA,total,17806,0,1821934.0,1,2022,1,2022-01-01,2022-01-01,2022-02-28,sensitivity
LA,total,17201,0,1821934.0,1,2022,3,2022-03-01,2022-03-01,2022-04-30,sensitivity
LA,total,17556,0,1821934.0,1,2022,5,2022-05-01,2022-05-01,2022-06-30,sensitivity
LA,total,20652,0,1821934.0,1,2022,7,2022-07-01,2022-07-01,2022-08-31,sensitivity
LA,total,19366,0,1821934.0,1,2022,9,2022-09-01,2022-09-01,2022-10-31,sensitivity
LA,total,20054,0,1821934.0,1,2022,11,2022-11-01,2022-11-01,2022-12-31,sensitivity
LA,total,18060,1,1815548.0,1,2023,1,2023-01-01,2023-01-01,2023-02-28,sensitivity
LA,total,16645,1,1815548.0,1,2023,3,2023-03-01,2023-03-01,2023-04-30,sensitivity
LA,total,18001,1,1815548.0,1,2023,5,2023-05-01,2023-05-01,2023-06-30,sensitivity
LA,total,19745,1,1815548.0,1,2023,7,2023-07-01,2023-07-01,2023-08-31,sensitivity
LA,total,18750,1,1815548.0,1,2023,9,2023-09-01,2023-09-01,2023-10-31,sensitivity
LA,total,18311,1,1815548.0,1,2023,11,2023-11-01,2023-11-01,2023-12-31,sensitivity
MA,total,21517,0,2750252.0,0,2016,1,2016-01-01,2016-01-01,2016-02-29,sensitivity
MA,total,23266,0,2750252.0,0,2016,3,2016-03-01,2016-03-01,2016-04-30,sensitivity
MA,total,24331,0,2750252.0,0,2016,5,2016-05-01,2016-05-01,2016-06-30,sensitivity
MA,total,25511,0,2750252.0,0,2016,7,2016-07-01,2016-07-01,2016-08-31,sensitivity
MA,total,24021,0,2750252.0,0,2016,9,2016-09-01,2016-09-01,2016-10-31,sensitivity
MA,total,22183,0,2750252.0,0,2016,11,2016-11-01,2016-11-01,2016-12-31,sensitivity
MA,total,21255,0,2775018.0,0,2017,1,2017-01-01,2017-01-01,2017-02-28,sensitivity
MA,total,22691,0,2775018.0,0,2017,3,2017-03-01,2017-03-01,2017-04-30,sensitivity
MA,total,23864,0,2775018.0,0,2017,5,2017-05-01,2017-05-01,2017-06-30,sensitivity
MA,total,24866,0,2775018.0,0,2017,7,2017-07-01,2017-07-01,2017-08-31,sensitivity
MA,total,23924,0,2775018.0,0,2017,9,2017-09-01,2017-09-01,2017-10-31,sensitivity
MA,total,22510,0,2775018.0,0,2017,11,2017-11-01,2017-11-01,2017-12-31,sensitivity
MA,total,21037,0,2785568.0,0,2018,1,2018-01-01,2018-01-01,2018-02-28,sensitivity
MA,total,22666,0,2785568.0,0,2018,3,2018-03-01,2018-03-01,2018-04-30,sensitivity
MA,total,23904,0,2785568.0,0,2018,5,2018-05-01,2018-05-01,2018-06-30,sensitivity
MA,total,24357,0,2785568.0,0,2018,7,2018-07-01,2018-07-01,2018-08-31,sensitivity
MA,total,23407,0,2785568.0,0,2018,9,2018-09-01,2018-09-01,2018-10-31,sensitivity
MA,total,21269,0,2785568.0,0,2018,11,2018-11-01,2018-11-01,2018-12-31,sensitivity
MA,total,20871,0,2787206.0,0,2019,1,2019-01-01,2019-01-01,2019-02-28,sensitivity
MA,total,22398,0,2787206.0,0,2019,3,2019-03-01,2019-03-01,2019-04-30,sensitivity
MA,total,23152,0,2787206.0,0,2019,5,2019-05-01,2019-05-01,2019-06-30,sensitivity
MA,total,24860,0,2787206.0,0,2019,7,2019-07-01,2019-07-01,2019-08-31,sensitivity
MA,total,23870,0,2787206.0,0,2019,9,2019-09-01,2019-09-01,2019-10-31,sensitivity
MA,total,21443,0,2787206.0,0,2019,11,2019-11-01,2019-11-01,2019-12-31,sensitivity
MA,total,21105,0,2777448.0,0,2020,1,2020-01-01,2020-01-01,2020-02-29,sensitivity
MA,total,21559,0,2777448.0,0,2020,3,2020-03-01,2020-03-01,2020-04-30,sensitivity
MA,total,23189,0,2777448.0,0,2020,5,2020-05-01,2020-05-01,2020-06-30,sensitivity
MA,total,23674,0,2777448.0,0,2020,7,2020-07-01,2020-07-01,2020-08-31,sensitivity
MA,total,21976,0,2777448.0,0,2020,9,2020-09-01,2020-09-01,2020-10-31,sensitivity
MA,total,19711,0,2777448.0,0,2020,11,2020-11-01,2020-11-01,2020-12-31,sensitivity
MA,total,19169,0,2819798.0,0,2021,1,2021-01-01,2021-01-01,2021-02-28,sensitivity
MA,total,22568,0,2819798.0,0,2021,3,2021-03-01,2021-03-01,2021-04-30,sensitivity
MA,total,24285,0,2819798.0,0,2021,5,2021-05-01,2021-05-01,2021-06-30,sensitivity
MA,total,24818,0,2819798.0,0,2021,7,2021-07-01,2021-07-01,2021-08-31,sensitivity
MA,total,23928,0,2819798.0,0,2021,9,2021-09-01,2021-09-01,2021-10-31,sensitivity
MA,total,21943,0,2819798.0,0,2021,11,2021-11-01,2021-11-01,2021-12-31,sensitivity
MA,total,20337,0,2815030.0,0,2022,1,2022-01-01,2022-01-01,2022-02-28,sensitivity
MA,total,22439,0,2815030.0,0,2022,3,2022-03-01,2022-03-01,2022-04-30,sensitivity
MA,total,22876,0,2815030.0,0,2022,5,2022-05-01,2022-05-01,2022-06-30,sensitivity
MA,total,24376,0,2815030.0,0,2022,7,2022-07-01,2022-07-01,2022-08-31,sensitivity
MA,total,23121,0,2815030.0,0,2022,9,2022-09-01,2022-09-01,2022-10-31,sensitivity
MA,total,22180,0,2815030.0,0,2022,11,2022-11-01,2022-11-01,2022-12-31,sensitivity
MA,total,20165,0,2831718.0,0,2023,1,2023-01-01,2023-01-01,2023-02-28,sensitivity
MA,total,21467,0,2831718.0,0,2023,3,2023-03-01,2023-03-01,2023-04-30,sensitivity
MA,total,23054,0,2831718.0,0,2023,5,2023-05-01,2023-05-01,2023-06-30,sensitivity
MA,total,23530,0,2831718.0,0,2023,7,2023-07-01,2023-07-01,2023-08-31,sensitivity
MA,total,22278,0,2831718.0,0,2023,9,2023-09-01,2023-09-01,2023-10-31,sensitivity
MA,total,21703,0,2831718.0,0,2023,11,2023-11-01,2023-11-01,2023-12-31,sensitivity
MD,total,22765,0,2402580.0,0,2016,1,2016-01-01,2016-01-01,2016-02-29,sensitivity
MD,total,23525,0,2402580.0,0,2016,3,2016-03-01,2016-03-01,2016-04-30,sensitivity
MD,total,24720,0,2402580.0,0,2016,5,2016-05-01,2016-05-01,2016-06-30,sensitivity
MD,total,25948,0,2402580.0,0,2016,7,2016-07-01,2016-07-01,2016-08-31,sensitivity
MD,total,24605,0,2402580.0,0,2016,9,2016-09-01,2016-09-01,2016-10-31,sensitivity
MD,total,23359,0,2402580.0,0,2016,11,2016-11-01,2016-11-01,2016-12-31,sensitivity
MD,total,21649,0,2390508.0,0,2017,1,2017-01-01,2017-01-01,2017-02-28,sensitivity
MD,total,22675,0,2390508.0,0,2017,3,2017-03-01,2017-03-01,2017-04-30,sensitivity
MD,total,23971,0,2390508.0,0,2017,5,2017-05-01,2017-05-01,2017-06-30,sensitivity
MD,total,25833,0,2390508.0,0,2017,7,2017-07-01,2017-07-01,2017-08-31,sensitivity
MD,total,24367,0,2390508.0,0,2017,9,2017-09-01,2017-09-01,2017-10-31,sensitivity
MD,total,23458,0,2390508.0,0,2017,11,2017-11-01,2017-11-01,2017-12-31,sensitivity
MD,total,21909,0,2376926.0,0,2018,1,2018-01-01,2018-01-01,2018-02-28,sensitivity
MD,total,22521,0,2376926.0,0,2018,3,2018-03-01,2018-03-01,2018-04-30,sensitivity
MD,total,23879,0,2376926.0,0,2018,5,2018-05-01,2018-05-01,2018-06-30,sensitivity
MD,total,24927,0,2376926.0,0,2018,7,2018-07-01,2018-07-01,2018-08-31,sensitivity
MD,total,24560,0,2376926.0,0,2018,9,2018-09-01,2018-09-01,2018-10-31,sensitivity
MD,total,22854,0,2376926.0,0,2018,11,2018-11-01,2018-11-01,2018-12-31,sensitivity
MD,total,21655,0,2364716.0,0,2019,1,2019-01-01,2019-01-01,2019-02-28,sensitivity
MD,total,22586,0,2364716.0,0,2019,3,2019-03-01,2019-03-01,2019-04-30,sensitivity
MD,total,23088,0,2364716.0,0,2019,5,2019-05-01,2019-05-01,2019-06-30,sensitivity
MD,total,24973,0,2364716.0,0,2019,7,2019-07-01,2019-07-01,2019-08-31,sensitivity
MD,total,23989,0,2364716.0,0,2019,9,2019-09-01,2019-09-01,2019-10-31,sensitivity
MD,total,22585,0,2364716.0,0,2019,11,2019-11-01,2019-11-01,2019-12-31,sensitivity
MD,total,22073,0,2378196.0,0,2020,1,2020-01-01,2020-01-01,2020-02-29,sensitivity
MD,total,22337,0,2378196.0,0,2020,3,2020-03-01,2020-03-01,2020-04-30,sensitivity
MD,total,22919,0,2378196.0,0,2020,5,2020-05-01,2020-05-01,2020-06-30,sensitivity
MD,total,24570,0,2378196.0,0,2020,7,2020-07-01,2020-07-01,2020-08-31,sensitivity
MD,total,22581,0,2378196.0,0,2020,9,2020-09-01,2020-09-01,2020-10-31,sensitivity
MD,total,21353,0,2378196.0,0,2020,11,2020-11-01,2020-11-01,2020-12-31,sensitivity
MD,total,19947,0,2425976.0,0,2021,1,2021-01-01,2021-01-01,2021-02-28,sensitivity
MD,total,22007,0,2425976.0,0,2021,3,2021-03-01,2021-03-01,2021-04-30,sensitivity
MD,total,23143,0,2425976.0,0,2021,5,2021-05-01,2021-05-01,2021-06-30,sensitivity
MD,total,24539,0,2425976.0,0,2021,7,2021-07-01,2021-07-01,2021-08-31,sensitivity
MD,total,23718,0,2425976.0,0,2021,9,2021-09-01,2021-09-01,2021-10-31,sensitivity
MD,total,22093,0,2425976.0,0,2021,11,2021-11-01,2021-11-01,2021-12-31,sensitivity
MD,total,21417,0,2411814.0,0,2022,1,2022-01-01,2022-01-01,2022-02-28,sensitivity
MD,total,22348,0,2411814.0,0,2022,3,2022-03-01,2022-03-01,2022-04-30,sensitivity
MD,total,22674,0,2411814.0,0,2022,5,2022-05-01,2022-05-01,2022-06-30,sensitivity
MD,total,24407,0,2411814.0,0,2022,7,2022-07-01,2022-07-01,2022-08-31,sensitivity
MD,total,22679,0,2411814.0,0,2022,9,2022-09-01,2022-09-01,2022-10-31,sensitivity
MD,total,22834,0,2411814.0,0,2022,11,2022-11-01,2022-11-01,2022-12-31,sensitivity
MD,total,20749,0,2430232.0,0,2023,1,2023-01-01,2023-01-01,2023-02-28,sensitivity
MD,total,21104,0,2430232.0,0,2023,3,2023-03-01,2023-03-01,2023-04-30,sensitivity
MD,total,22136,0,2430232.0,0,2023,5,2023-05-01,2023-05-01,2023-06-30,sensitivity
MD,total,22958,0,2430232.0,0,2023,7,2023-07-01,2023-07-01,2023-08-31,sensitivity
MD,total,21887,0,2430232.0,0,2023,9,2023-09-01,2023-09-01,2023-10-31,sensitivity
MD,total,20977,0,2430232.0,0,2023,11,2023-11-01,2023-11-01,2023-12-31,sensitivity
ME,total,3910,0,467102.0,0,2016,1,2016-01-01,2016-01-01,2016-02-29,sensitivity
ME,total,4269,0,467102.0,0,2016,3,2016-03-01,2016-03-01,2016-04-30,sensitivity
ME,total,4387,0,467102.0,0,2016,5,2016-05-01,2016-05-01,2016-06-30,sensitivity
ME,total,4707,0,467102.0,0,2016,7,2016-07-01,2016-07-01,2016-08-31,sensitivity
ME,total,4284,0,467102.0,0,2016,9,2016-09-01,2016-09-01,2016-10-31,sensitivity
ME,total,3784,0,467102.0,0,2016,11,2016-11-01,2016-11-01,2016-12-31,sensitivity
ME,total,3570,0,462944.0,0,2017,1,2017-01-01,2017-01-01,2017-02-28,sensitivity
ME,total,4124,0,462944.0,0,2017,3,2017-03-01,2017-03-01,2017-04-30,sensitivity
ME,total,4259,0,462944.0,0,2017,5,2017-05-01,2017-05-01,2017-06-30,sensitivity
ME,total,4487,0,462944.0,0,2017,7,2017-07-01,2017-07-01,2017-08-31,sensitivity
ME,total,4176,0,462944.0,0,2017,9,2017-09-01,2017-09-01,2017-10-31,sensitivity
ME,total,3924,0,462944.0,0,2017,11,2017-11-01,2017-11-01,2017-12-31,sensitivity
ME,total,3620,0,456884.0,0,2018,1,2018-01-01,2018-01-01,2018-02-28,sensitivity
ME,total,4009,0,456884.0,0,2018,3,2018-03-01,2018-03-01,2018-04-30,sensitivity
ME,total,4262,0,456884.0,0,2018,5,2018-05-01,2018-05-01,2018-06-30,sensitivity
ME,total,4483,0,456884.0,0,2018,7,2018-07-01,2018-07-01,2018-08-31,sensitivity
ME,total,4251,0,456884.0,0,2018,9,2018-09-01,2018-09-01,2018-10-31,sensitivity
ME,total,3942,0,456884.0,0,2018,11,2018-11-01,2018-11-01,2018-12-31,sensitivity
ME,total,3551,0,474544.0,0,2019,1,2019-01-01,2019-01-01,2019-02-28,sensitivity
ME,total,3830,0,474544.0,0,2019,3,2019-03-01,2019-03-01,2019-04-30,sensitivity
ME,total,4129,0,474544.0,0,2019,5,2019-05-01,2019-05-01,2019-06-30,sensitivity
ME,total,4260,0,474544.0,0,2019,7,2019-07-01,2019-07-01,2019-08-31,sensitivity
ME,total,4052,0,474544.0,0,2019,9,2019-09-01,2019-09-01,2019-10-31,sensitivity
ME,total,3669,0,474544.0,0,2019,11,2019-11-01,2019-11-01,2019-12-31,sensitivity
ME,total,3444,0,466376.0,0,2020,1,2020-01-01,2020-01-01,2020-02-29,sensitivity
ME,total,3714,0,466376.0,0,2020,3,2020-03-01,2020-03-01,2020-04-30,sensitivity
ME,total,4181,0,466376.0,0,2020,5,2020-05-01,2020-05-01,2020-06-30,sensitivity
ME,total,4198,0,466376.0,0,2020,7,2020-07-01,2020-07-01,2020-08-31,sensitivity
ME,total,3906,0,466376.0,0,2020,9,2020-09-01,2020-09-01,2020-10-31,sensitivity
ME,total,3569,0,466376.0,0,2020,11,2020-11-01,2020-11-01,2020-12-31,sensitivity
ME,total,3389,0,485464.0,0,2021,1,2021-01-01,2021-01-01,2021-02-28,sensitivity
ME,total,3913,0,485464.0,0,2021,3,2021-03-01,2021-03-01,2021-04-30,sensitivity
ME,total,4224,0,485464.0,0,2021,5,2021-05-01,2021-05-01,2021-06-30,sensitivity
ME,total,4480,0,485464.0,0,2021,7,2021-07-01,2021-07-01,2021-08-31,sensitivity
ME,total,4154,0,485464.0,0,2021,9,2021-09-01,2021-09-01,2021-10-31,sensitivity
ME,total,3780,0,485464.0,0,2021,11,2021-11-01,2021-11-01,2021-12-31,sensitivity
ME,total,3499,0,482868.0,0,2022,1,2022-01-01,2022-01-01,2022-02-28,sensitivity
ME,total,3990,0,482868.0,0,2022,3,2022-03-01,2022-03-01,2022-04-30,sensitivity
ME,total,4220,0,482868.0,0,2022,5,2022-05-01,2022-05-01,2022-06-30,sensitivity
ME,total,4290,0,482868.0,0,2022,7,2022-07-01,2022-07-01,2022-08-31,sensitivity
ME,total,3993,0,482868.0,0,2022,9,2022-09-01,2022-09-01,2022-10-31,sensitivity
ME,total,4122,0,482868.0,0,2022,11,2022-11-01,2022-11-01,2022-12-31,sensitivity
ME,total,3672,0,503274.0,0,2023,1,2023-01-01,2023-01-01,2023-02-28,sensitivity
ME,total,3812,0,503274.0,0,2023,3,2023-03-01,2023-03-01,2023-04-30,sensitivity
ME,total,3923,0,503274.0,0,2023,5,2023-05-01,2023-05-01,2023-06-30,sensitivity
ME,total,4204,0,503274.0,0,2023,7,2023-07-01,2023-07-01,2023-08-31,sensitivity
ME,total,3888,0,503274.0,0,2023,9,2023-09-01,2023-09-01,2023-10-31,sensitivity
ME,total,3686,0,503274.0,0,2023,11,2023-11-01,2023-11-01,2023-12-31,sensitivity
MI,total,34878,0,3755426.0,0,2016,1,2016-01-01,2016-01-01,2016-02-29,sensitivity
MI,total,37469,0,3755426.0,0,2016,3,2016-03-01,2016-03-01,2016-04-30,sensitivity
MI,total,38954,0,3755426.0,0,2016,5,2016-05-01,2016-05-01,2016-06-30,sensitivity
MI,total,40295,0,3755426.0,0,2016,7,2016-07-01,2016-07-01,2016-08-31,sensitivity
MI,total,37771,0,3755426.0,0,2016,9,2016-09-01,2016-09-01,2016-10-31,sensitivity
MI,total,36224,0,3755426.0,0,2016,11,2016-11-01,2016-11-01,2016-12-31,sensitivity
MI,total,34663,0,3754064.0,0,2017,1,2017-01-01,2017-01-01,2017-02-28,sensitivity
MI,total,36169,0,3754064.0,0,2017,3,2017-03-01,2017-03-01,2017-04-30,sensitivity
MI,total,38239,0,3754064.0,0,2017,5,2017-05-01,2017-05-01,2017-06-30,sensitivity
MI,total,39912,0,3754064.0,0,2017,7,2017-07-01,2017-07-01,2017-08-31,sensitivity
MI,total,37428,0,3754064.0,0,2017,9,2017-09-01,2017-09-01,2017-10-31,sensitivity
MI,total,35286,0,3754064.0,0,2017,11,2017-11-01,2017-11-01,2017-12-31,sensitivity
MI,total,34077,0,3769638.0,0,2018,1,2018-01-01,2018-01-01,2018-02-28,sensitivity
MI,total,36316,0,3769638.0,0,2018,3,2018-03-01,2018-03-01,2018-04-30,sensitivity
MI,total,37922,0,3769638.0,0,2018,5,2018-05-01,2018-05-01,2018-06-30,sensitivity
MI,total,39057,0,3769638.0,0,2018,7,2018-07-01,2018-07-01,2018-08-31,sensitivity
MI,total,36869,0,3769638.0,0,2018,9,2018-09-01,2018-09-01,2018-10-31,sensitivity
MI,total,34711,0,3769638.0,0,2018,11,2018-11-01,2018-11-01,2018-12-31,sensitivity
MI,total,33376,0,3768112.0,0,2019,1,2019-01-01,2019-01-01,2019-02-28,sensitivity
MI,total,35045,0,3768112.0,0,2019,3,2019-03-01,2019-03-01,2019-04-30,sensitivity
MI,total,37059,0,3768112.0,0,2019,5,2019-05-01,2019-05-01,2019-06-30,sensitivity
MI,total,38954,0,3768112.0,0,2019,7,2019-07-01,2019-07-01,2019-08-31,sensitivity
MI,total,36249,0,3768112.0,0,2019,9,2019-09-01,2019-09-01,2019-10-31,sensitivity
MI,total,33999,0,3768112.0,0,2019,11,2019-11-01,2019-11-01,2019-12-31,sensitivity
MI,total,33714,0,3753542.0,0,2020,1,2020-01-01,2020-01-01,2020-02-29,sensitivity
MI,total,34402,0,3753542.0,0,2020,3,2020-03-01,2020-03-01,2020-04-30,sensitivity
MI,total,35810,0,3753542.0,0,2020,5,2020-05-01,2020-05-01,2020-06-30,sensitivity
MI,total,36661,0,3753542.0,0,2020,7,2020-07-01,2020-07-01,2020-08-31,sensitivity
MI,total,34729,0,3753542.0,0,2020,9,2020-09-01,2020-09-01,2020-10-31,sensitivity
MI,total,31282,0,3753542.0,0,2020,11,2020-11-01,2020-11-01,2020-12-31,sensitivity
MI,total,30501,0,3796758.0,0,2021,1,2021-01-01,2021-01-01,2021-02-28,sensitivity
MI,total,34205,0,3796758.0,0,2021,3,2021-03-01,2021-03-01,2021-04-30,sensitivity
MI,total,36618,0,3796758.0,0,2021,5,2021-05-01,2021-05-01,2021-06-30,sensitivity
MI,total,38075,0,3796758.0,0,2021,7,2021-07-01,2021-07-01,2021-08-31,sensitivity
MI,total,35228,0,3796758.0,0,2021,9,2021-09-01,2021-09-01,2021-10-31,sensitivity
MI,total,33922,0,3796758.0,0,2021,11,2021-11-01,2021-11-01,2021-12-31,sensitivity
MI,total,30956,0,3804606.0,0,2022,1,2022-01-01,2022-01-01,2022-02-28,sensitivity
MI,total,33920,0,3804606.0,0,2022,3,2022-03-01,2022-03-01,2022-04-30,sensitivity
MI,total,35188,0,3804606.0,0,2022,5,2022-05-01,2022-05-01,2022-06-30,sensitivity
MI,total,35931,0,3804606.0,0,2022,7,2022-07-01,2022-07-01,2022-08-31,sensitivity
MI,total,33850,0,3804606.0,0,2022,9,2022-09-01,2022-09-01,2022-10-31,sensitivity
MI,total,33276,0,3804606.0,0,2022,11,2022-11-01,2022-11-01,2022-12-31,sensitivity
MI,total,31049,0,3805214.0,0,2023,1,2023-01-01,2023-01-01,2023-02-28,sensitivity
MI,total,32405,0,3805214.0,0,2023,3,2023-03-01,2023-03-01,2023-04-30,sensitivity
MI,total,33870,0,3805214.0,0,2023,5,2023-05-01,2023-05-01,2023-06-30,sensitivity
MI,total,35110,0,3805214.0,0,2023,7,2023-07-01,2023-07-01,2023-08-31,sensitivity
MI,total,32398,0,3805214.0,0,2023,9,2023-09-01,2023-09-01,2023-10-31,sensitivity
MI,total,31930,0,3805214.0,0,2023,11,2023-11-01,2023-11-01,2023-12-31,sensitivity
MN,total,21870,0,2120732.0,0,2016,1,2016-01-01,2016-01-01,2016-02-29,sensitivity
MN,total,22642,0,2120732.0,0,2016,3,2016-03-01,2016-03-01,2016-04-30,sensitivity
MN,total,24203,0,2120732.0,0,2016,5,2016-05-01,2016-05-01,2016-06-30,sensitivity
MN,total,24845,0,2120732.0,0,2016,7,2016-07-01,2016-07-01,2016-08-31,sensitivity
MN,total,22885,0,2120732.0,0,2016,9,2016-09-01,2016-09-01,2016-10-31,sensitivity
MN,total,22225,0,2120732.0,0,2016,11,2016-11-01,2016-11-01,2016-12-31,sensitivity
MN,total,20880,0,2144692.0,0,2017,1,2017-01-01,2017-01-01,2017-02-28,sensitivity
MN,total,22619,0,2144692.0,0,2017,3,2017-03-01,2017-03-01,2017-04-30,sensitivity
MN,total,24248,0,2144692.0,0,2017,5,2017-05-01,2017-05-01,2017-06-30,sensitivity
MN,total,24247,0,2144692.0,0,2017,7,2017-07-01,2017-07-01,2017-08-31,sensitivity
MN,total,22846,0,2144692.0,0,2017,9,2017-09-01,2017-09-01,2017-10-31,sensitivity
MN,total,21534,0,2144692.0,0,2017,11,2017-11-01,2017-11-01,2017-12-31,sensitivity
MN,total,20682,0,2142880.0,0,2018,1,2018-01-01,2018-01-01,2018-02-28,sensitivity
MN,total,22472,0,2142880.0,0,2018,3,2018-03-01,2018-03-01,2018-04-30,sensitivity
MN,total,23191,0,2142880.0,0,2018,5,2018-05-01,2018-05-01,2018-06-30,sensitivity
MN,total,24051,0,2142880.0,0,2018,7,2018-07-01,2018-07-01,2018-08-31,sensitivity
MN,total,22172,0,2142880.0,0,2018,9,2018-09-01,2018-09-01,2018-10-31,sensitivity
MN,total,21416,0,2142880.0,0,2018,11,2018-11-01,2018-11-01,2018-12-31,sensitivity
MN,total,20076,0,2191600.0,0,2019,1,2019-01-01,2019-01-01,2019-02-28,sensitivity
MN,total,21634,0,2191600.0,0,2019,3,2019-03-01,2019-03-01,2019-04-30,sensitivity
MN,total,22938,0,2191600.0,0,2019,5,2019-05-01,2019-05-01,2019-06-30,sensitivity
MN,total,23832,0,2191600.0,0,2019,7,2019-07-01,2019-07-01,2019-08-31,sensitivity
MN,total,22568,0,2191600.0,0,2019,9,2019-09-01,2019-09-01,2019-10-31,sensitivity
MN,total,20361,0,2191600.0,0,2019,11,2019-11-01,2019-11-01,2019-12-31,sensitivity
MN,total,19792,0,2150268.0,0,2020,1,2020-01-01,2020-01-01,2020-02-29,sensitivity
MN,total,21315,0,2150268.0,0,2020,3,2020-03-01,2020-03-01,2020-04-30,sensitivity
MN,total,22200,0,2150268.0,0,2020,5,2020-05-01,2020-05-01,2020-06-30,sensitivity
MN,total,22509,0,2150268.0,0,2020,7,2020-07-01,2020-07-01,2020-08-31,sensitivity
MN,total,21032,0,2150268.0,0,2020,9,2020-09-01,2020-09-01,2020-10-31,sensitivity
MN,total,19425,0,2150268.0,0,2020,11,2020-11-01,2020-11-01,2020-12-31,sensitivity
MN,total,18579,0,2204472.0,0,2021,1,2021-01-01,2021-01-01,2021-02-28,sensitivity
MN,total,21270,0,2204472.0,0,2021,3,2021-03-01,2021-03-01,2021-04-30,sensitivity
MN,total,22668,0,2204472.0,0,2021,5,2021-05-01,2021-05-01,2021-06-30,sensitivity
